Class	Gene	LocusTag	t0	t1	t2	t	t4	t5	t6	t7	t8	g135	g150	g180
H	bdbA	BSU21460	0	1.24691512	0.65215366	-2.379772177	-3.27800136	-4.629894112	-5.46917695	-3.908849563	-3.143022615	-4.740500682	-4.298594545	-5.305129614
H	bdbB	BSU21440	0	0.469782657	-0.01790037	-2.759130607	-3.651540647	-4.623502104	-5.628074514	-4.513202355	-4.123653963	-4.021542258	-4.270971623	-4.283028253
H	bdhA	BSU06240	0	-1.407059977	-2.097804583	-3.213598387	-3.855491823	-4.415271377	-4.340281909	-4.417642627	-4.443592632	-4.019712517	-3.183358057	-4.49985056
H	besA	BSU32010	0	1.43535583	2.65074604	-0.864759291	1.698550003	1.193638977	0.025954651	0.10592993	-1.156932587	0.001561652	1.438638975	-0.412850741
H	cccA	BSU25190	0	-0.115161893	1.133861157	0.50557739	0.787553473	0.524549383	-0.066044214	0.624322367	0.14908334	-3.456219267	-2.74381146	-3.447964
H	comK	BSU10420	0	1.015947953	1.321413507	0.424798267	0.574381907	0.23090062	0.074303367	0.00101264	-0.291217937	-3.423304461	-3.21175223	-3.256536431
H	csn	BSU26890	0	-2.171411213	0.421207497	-1.083757313	-1.81336072	-2.0888184	-2.460717288	-2.225634387	-2.900957127	-4.867641699	-4.248552573	-4.534641947
H	ctaB	BSU14880	0	-1.321745477	0.204674473	-0.58319814	-0.338293557	-0.698832717	-1.198084014	-1.012209543	-1.059297363	0.008579492	-0.512780358	-0.130548083
H	ctaC	BSU14890	0	-0.586321377	1.398433397	1.00351493	1.090254217	1.16596425	0.415787794	0.703159917	0.235465923	-3.325640024	-3.072789742	-3.429334881
H	ctaD	BSU14900	0	-1.17342212	0.987029367	0.64129083	0.59348922	0.691304337	0.323358404	0.263086803	1.19567E-05	-3.692727634	-3.346409603	-3.935863074
H	ctaE	BSU14910	0	-1.424994233	0.671031107	0.40024635	0.34336227	0.517913013	0.383696408	0.371199877	0.222488353	-3.748121312	-3.447482464	-4.030004273
H	ctaF	BSU14920	0	-1.36438265	0.80833792	0.45666642	0.499948573	0.594670507	0.588717349	0.648856383	0.610361647	-3.659687422	-3.450739002	-3.932407187
H	ctaG	BSU14930	0	-1.23577423	0.882180913	0.341805573	0.300543243	0.586076577	0.441039732	0.435663317	0.332206535	-3.309078689	-3.138964841	-3.585689594
H	ctaO	BSU12080	0	-2.046213134	1.734630733	-0.115141265	-0.26327249	1.06332429	1.556947751	1.493608487	1.703535317	-1.875509572	-1.614603903	-1.968457
H	cypX	BSU35060	0	-2.689947213	-1.897430856	-3.047164933	-3.674499753	-3.854044735	-3.874430051	-3.760334698	-3.716542814	-2.124885751	-1.97064932	-2.139457374
H	dacF	BSU23480	0	-0.450265551	0.618593742	7.105799752	7.341579185	6.691648698	6.327585502	6.637846098	6.356670758	-0.032254058	-0.165278315	0.145737237
H	dhbA	BSU32000	0	2.401646099	4.171889839	-0.332822677	2.654080295	1.69815762	0.050058199	-0.827090706	-1.11554021	1.968232096	3.389163509	0.831400743
H	dhbB	BSU31970	0	2.471132776	4.621822306	0.216304957	3.501766049	1.698812143	0.218568877	-0.627574349	-0.95245285	2.155727819	3.355841204	0.886864932
H	dhbC	BSU31990	0	2.44173705	4.34466431	-0.082256134	2.897869517	1.492840274	0.026861792	-0.435718216	-0.772196531	2.061863507	3.424807559	0.804667162
H	dhbE	BSU31980	0	2.357833082	4.374327259	-0.020415861	2.952215119	1.236058364	-0.17062311	-0.734216729	-0.862623606	2.087057435	3.473980856	0.818234015
H	dhbF	BSU31960	0	1.843221561	4.765136557	0.25881834	3.28384027	1.301880173	-0.055368443	-0.536144238	-0.639273606	1.87222825	2.971255759	0.563914188
H	lip	BSU02700	0	-0.750424657	0.626097153	-0.248259727	-0.944034817	-2.082685253	-4.780566211	-4.899781039	-5.239171622	-2.840801734	-2.07954114	-2.709519205
H	mcpA	BSU31240	0	-0.959718093	-1.7882969	-3.573709913	-3.850721066	-3.994545725	-3.243835543	-4.235515861	-4.20675378	-5.357252293	-4.64508036	-4.681419207
H	ntdR	BSU10560	0	2.185700373	2.266037427	2.512125033	2.249460967	1.778198267	0.727665801	0.65734771	-0.079711678	-1.382357866	-1.040789279	-1.320689589
H	pbpH	BSU13980	0	-0.699821933	-1.101820943	-1.425945107	-1.95317559	-2.132656757	-1.915468486	-2.656081042	-2.152983335	-1.906650248	-1.241366233	-1.93539269
H	phrH	BSU06839	0	0.46549331	0.89747695	-0.044610533	-0.613724037	-1.15351927	-1.839205781	-2.084225523	-3.115285376	-4.229050805	-3.699927197	-3.952379306
H	phy	BSU19800	0	-0.142725093	0.841023978	0.739533643	1.20210663	1.106213321	0.998266707	1.073919021	1.706270416	-0.683147893	-0.642032652	-0.635378067
H	pnbA	BSU34390	0	0.356368902	1.122471625	1.094813755	0.712329619	0.476714625	0.064178646	-0.599626764	-1.319712452	-0.779823047	-0.263121931	-0.921794422
H	ppsA	BSU18340	0	2.485455326	2.233000746	0.785653406	0.337971871	-0.091959913	-0.872536906	-1.222728625	-1.45589399	-2.053430142	-1.891176146	-2.062371066
H	ppsB	BSU18330	0	2.55968885	2.086213386	0.593020445	-0.052662205	-0.642156753	-0.746034593	-1.448494548	-1.688742875	-1.73534715	-1.435202819	-1.539200743
H	ppsC	BSU18320	0	2.149223607	1.852580234	0.482989774	0.03428259	-0.576089157	-1.083262392	-1.782627199	-1.998840892	-1.579425558	-1.264159294	-1.403851487
H	ppsD	BSU18310	0	1.663079429	1.874740269	0.329884386	-0.177770136	-0.850790087	-1.319681495	-1.863384139	-1.999442937	-1.242472584	-0.83522974	-1.00756741
H	ppsE	BSU18300	0	1.176272864	1.829748447	0.181233705	-0.07997088	-0.70561171	-1.084464147	-1.716225155	-1.870442999	-1.035047646	-0.765411214	-0.785843122
H	pspA	BSU06180	0	-1.462405953	-2.960184633	-4.971218342	-5.09682429	-5.487320697	-4.733925364	-6.249954216	-5.159704805	-2.328197092	-1.971515307	-2.694147213
H	ptkA	BSU36250	0	0.10365638	0.386485197	-0.832789714	-1.73883959	-1.997046716	-3.33629339	-3.198243494	-3.071462825	-0.308738285	0.178197955	-0.20219529
H	ptpZ	BSU36240	0	-1.045674349	-1.031814622	-1.862323048	-2.201778128	-2.259839405	-2.46162185	-2.53413544	-2.460442441	0.303917595	0.754084142	0.413775277
H	qcrA	BSU22560	0	-0.799352043	0.60331586	0.274978933	0.038011523	0.218734447	-0.73973065	-0.503530237	-1.091872305	-4.328183645	-3.52482249	-4.483673977
H	qcrB	BSU22550	0	-1.08593123	0.47717794	-0.034875713	-0.222011153	-0.14658811	-1.18873094	-0.490786247	-1.682469707	-4.207438477	-3.504397492	-4.66748631
H	qcrC	BSU22540	0	-0.864574103	0.75017249	0.151669143	0.165790087	0.180477943	-0.709497398	-0.183776953	-0.865234633	-4.509997463	-3.870754148	-4.740974597
H	rapH	BSU06830	0	0.448542877	1.083768153	-0.037291823	-0.2716487	-1.044376457	-1.603314746	-1.698336553	-3.027308239	-4.00771837	-3.567113814	-3.826357992
H	rocA	BSU37780	0	-5.143456073	-6.843050062	-7.703286492	-7.851316666	-7.912982775	-7.731967823	-8.247103345	-8.062746034	-6.597453655	-6.079801424	-7.391977942
H	rocB	BSU37770	0	-3.891617349	-5.29234461	-5.830909295	-6.002671624	-6.016465552	-5.876908489	-6.291490893	-6.102389963	-6.133091079	-6.020506692	-6.321568526
H	rocC	BSU37760	0	-2.619347584	-3.229209294	-3.887489591	-3.974296407	-3.805040521	-2.582525837	-4.19900917	-4.157268711	-3.777209696	-3.828515738	-3.919924535
H	rocG	BSU37790	0	-4.51607621	-6.480331847	-7.197194177	-7.43358067	-7.530920695	-7.314262578	-7.527487919	-7.369195912	-7.215476952	-5.383515428	-7.245354152
H	rsiW	BSU01740	0	-0.91942255	-1.372259727	-2.20941239	-2.17783197	-2.337642317	-1.694383477	-2.5039684	-1.351258302	0.193433148	-0.035944917	-0.48942224
H	sboA	BSU37350	0	-2.05994424	1.995768273	-0.19485502	-2.474746223	-4.452950311	-4.118372905	-4.068584883	-4.178397213	-5.930206507	-5.516622585	-5.568455763
H	sboX	BSU37360	0	-3.254956012	2.536958857	-2.546532591	-2.640489347	-4.636200126	-4.204361733	-3.865510597	-4.066909668	-5.006096006	-4.778015337	-5.044329866
H	sdpI	BSU33780	0	-0.23713643	-0.124342253	0.321477323	-0.488351923	-0.72147596	0.284279659	1.86281586	1.90323482	-0.126369825	-0.470745105	-0.597993677
H	sdpR	BSU33790	0	-0.036756007	0.175743867	0.270804273	-0.636611153	-0.775313383	0.142960967	1.87016927	2.128759853	-0.342972122	-0.457914497	-0.428164683
H	sigW	BSU01730	0	-1.03756406	-1.520329243	-2.384157	-2.106168773	-2.54543451	-1.904772904	-2.796883147	-1.62810359	0.037985815	-0.151238535	-0.433172363
H	spo0E	BSU13640	0	0.62466555	0.795419453	-0.315108363	-0.275579057	-0.816241263	-0.665504048	-0.345489963	-0.550284447	-1.298865117	-1.281452292	-1.140223543
H	sunA	BSU21480	0	0.38748426	0.33985031	-1.068277573	-1.769479553	-3.16961958	-3.543467534	-2.872148763	-2.986414683	-6.347901488	-5.571194238	-6.246007312
H	sunS	BSU21450	0	0.811947953	0.148281283	-2.711863447	-3.58796357	-4.79937621	-5.788166607	-4.163487117	-3.759532907	-4.448731137	-4.257940712	-4.445238787
H	sunT	BSU21470	0	1.56458829	0.825147523	-2.027534267	-2.433051487	-4.207775528	-5.467125486	-3.832323113	-2.831942878	-5.130070942	-4.087299566	-5.106460285
H	tkmA	BSU36260	0	0.452455513	0.510068897	-0.275311651	-0.831323052	-0.899213262	-2.077661258	-1.964202481	-2.06808061	0.066564932	0.659629802	0.399561833
H	tlpA	BSU31250	0	-1.047021437	-1.300655144	-2.680628253	-2.812367163	-2.935884449	-2.986078316	-3.51068005	-3.405828068	-3.740288477	-3.65643383	-3.606740273
H	ugd	BSU36230	0	-0.778423297	-0.70778798	2.251266047	2.614203963	2.30489653	1.564588227	1.323315737	0.690392315	0.98521462	0.980718335	1.14678203
H	xynC	BSU18150	0	-0.860831229	-0.00993978	-0.014088477	-0.170504153	-0.224677447	-0.519158429	-0.978607995	-1.764535225	-1.483458738	-1.280798329	-1.558690832
H	xynD	BSU18160	0	-0.591956011	0.30797472	0.258530297	0.184500617	0.052371497	-0.391165243	-0.78865186	-1.861982932	-2.326084697	-1.461820943	-2.132179555
H	ybaJ	BSU01510	0	1.23163643	0.522906937	-0.37370496	-0.494128377	-1.047146967	-2.87729325	-1.955024787	-2.238436001	-0.181499382	-0.088634697	0.054571433
H	ybdN	BSU02040	0	1.995425963	2.16699337	1.17473798	0.577542817	-0.142998947	-1.737600081	-1.64975508	-2.924044919	-2.998817688	-2.555704027	-2.99817156
H	ybdO	BSU02050	0	0.015287543	-0.202156383	-2.28112522	-2.33604666	-2.903650313	-3.398860618	-3.331601923	-3.5485224	-3.443025746	-3.553632345	-3.346208615
H	ybfO	BSU02310	0	-1.23055867	-0.842683457	-2.808031907	-2.653187546	-3.113909727	-2.141706091	-3.808400681	-2.230627666	-2.503325526	-2.156970508	-2.836471933
H	ybfP	BSU02320	0	-1.118902478	-1.222299752	-2.217848203	-2.435267658	-2.613263445	-1.860592399	-2.621232899	-2.375286307	-1.044348389	-0.683094859	-1.005530111
H	ycbC	BSU02460	0	0.451704957	0.366345849	-0.208380545	-0.325999132	-0.240980793	0.033278624	-0.232727881	0.116148451	-0.28084114	0.098601797	-0.050486059
H	ycbD	BSU02470	0	0.295118649	0.296615118	-0.243011648	-0.32627658	-0.291500867	0.03364368	-0.448278439	-0.393451363	-0.387153965	-0.067174226	-0.201549566
H	ycbE	BSU02480	0	0.387381784	0.22952404	-0.136946964	-0.184099504	-0.109614374	-0.051641367	-0.449249938	-0.49701803	-0.126842193	0.01495381	-0.08457881
H	ycbF	BSU02490	0	0.768480917	0.406309046	-0.145067782	-0.168718711	-0.226847336	-0.094932218	-0.50369368	-0.460611029	-0.672645415	-0.359882962	-0.626840273
H	ycbG	BSU02500	0	0.851875341	-0.014465924	-0.659580793	-0.997880669	-1.291833705	-1.199470673	-2.195367782	-2.372379678	0.913782774	0.938498389	1.268272494
H	ycbH	BSU02510	0	0.519012639	-0.052751177	-0.705478686	-0.966768153	-1.022375712	-0.496848162	-1.487739529	-1.486638042	-0.304862763	0.37113798	-0.494353345
H	ycbJ	BSU02520	0	-0.55694851	-0.568442567	-0.125013317	0.137025897	0.273094483	0.621500496	0.710066417	0.109143738	-1.399267227	-1.080484507	-1.519030547
H	ycdA	BSU02780	0	-0.67434213	-0.025627383	0.110080423	0.84395663	1.08967175	-0.659011027	-0.638205573	-2.84999907	-1.938298137	-2.030430852	-2.13266084
H	ycnK	BSU03960	0	-2.811527013	2.0020456	-0.790343497	-1.291395667	-1.675281537	-1.827001322	-1.665251983	-2.351060346	0.777758425	0.352424595	0.53633829
H	yddJ	BSU04990	0	1.61279622	1.844414557	0.974892747	0.831167097	0.323551483	0.25012224	0.72517478	0.653482095	-1.892948763	-1.6255746	-1.440669705
H	yddT	BSU05100	0	0.260876084	0.066064746	-0.762981103	-0.921214375	-1.012340397	-0.967387237	-0.662510781	-0.415629988	0.283189901	0.443853284	0.606616109
H	ydeH	BSU05200	0	1.619906687	1.56220582	2.33710768	2.45800124	2.034430233	1.227510326	1.401186367	0.918157122	0.397802567	0.292303967	0.465400867
H	ydeJ	BSU05220	0	-0.07055025	0.564743123	-0.57541735	-1.117219456	-1.398986247	-1.088889345	-1.225848824	-1.125142939	-0.878965336	-0.507468031	-0.878668031
H	ydjG	BSU06190	0	-0.97277249	-2.591656133	-4.430129493	-4.813007435	-5.308456381	-4.911563652	-6.035644672	-5.629499504	-1.77647125	-1.488032035	-2.20275279
H	ydjH	BSU06200	0	-0.445223667	-2.328161957	-4.096899627	-4.462193431	-5.085413134	-5.044656607	-5.680857247	-5.57996047	-1.128821717	-0.830689467	-1.569819823
H	ydjI	BSU06210	0	-0.573336927	-2.20675564	-3.909101737	-4.161633955	-4.675950188	-4.263874868	-4.88189046	-4.314151861	-1.201417663	-1.041247678	-1.69934548
H	yerI	BSU06640	0	-0.630466167	0.359548827	-0.244466047	-0.264845227	-0.488354397	-0.73598938	-0.910628747	-1.427244205	-1.49068556	-1.46654021	-1.724277817
H	yflA	BSU07750	0	-1.803664436	-1.130843741	-1.934347893	-2.098296034	-2.179564064	-1.803967451	-2.31907057	-2.110729801	-2.059882589	-1.730521623	-1.881556319
H	yflB	BSU07735	0	0.171950186	0.378226393	0.000258613	0.68373891	1.035104586	2.012535275	1.869730856	1.738004526	-0.330120384	-0.297696221	-0.134284758
H	yfmG	BSU07480	0	3.481152297	4.076175467	2.69776555	2.367250247	0.482245353	-1.511955699	-1.154468647	-1.320839965	-2.036220817	-2.083009478	-2.162967781
H	yfmH	BSU07470	0	2.237608614	2.400751301	0.474312887	-0.552007807	-1.435081413	-2.239298616	-1.560135812	-1.331146902	-0.421935564	-0.430827571	-0.438850682
H	yhaP	BSU09900	0	-1.471981043	-1.40471611	-1.288906877	-1.644102853	-1.591340645	-2.774241306	-3.179544115	-3.560059574	-0.44642491	-0.689776765	-0.74641549
H	yhaQ	BSU09890	0	-1.16663563	-1.143281907	-1.20058501	-1.1568435	-1.43117175	-2.528215904	-2.561622059	-3.152730733	-0.63948835	-0.444692625	-0.56878278
H	yheJ	BSU09700	0	1.337037173	1.407688847	0.775296033	1.178613877	1.015191947	0.904146057	1.160338847	0.850212638	-2.125082342	-1.26671134	-0.907589837
H	yjdB	BSU11990	0	-0.743136247	2.964371993	1.8800197	0.499706937	-0.07453309	-0.348552624	0.004737917	-0.187232593	-3.827570511	-3.266317723	-3.921259854
H	yjdG	BSU12040	0	1.100826392	0.883125898	2.594673978	3.501764682	3.684672738	3.119587072	3.038669888	2.842752262	-0.424071067	-0.351696532	-0.381311277
H	yknW	BSU14340	0	-1.100536927	-1.16458637	-0.987910287	-0.811660407	-0.760157867	-0.442155059	-1.072776087	-0.59680812	-2.04223786	-1.5462741	-2.56098804
H	yknX	BSU14350	0	-1.130828003	-1.508979057	-1.37132955	-1.142523543	-1.472409667	-2.261870219	-2.53580068	-2.85475254	-1.69000477	-1.411532835	-2.190889093
H	yknY	BSU14360	0	-1.049236807	-1.41269331	-1.1858057	-1.03415471	-1.424651673	-1.733229906	-2.06837435	-2.55269752	-1.6372873	-1.386354025	-2.22911772
H	yknZ	BSU14370	0	-1.161672243	-1.495281413	-1.280917043	-1.17077485	-1.44571289	-1.447461879	-2.004052047	-2.3249207	-1.2988325	-1.43505062	-2.12704102
H	ykuU	BSU14220	0	0.529111647	1.033243617	1.743999503	2.030208553	1.505316353	1.025739548	1.287504583	0.737946777	-1.01887274	-1.027035565	-0.915047338
H	ykuV	BSU14230	0	0.532952917	0.97148922	1.527580673	1.706656013	1.22722392	1.056828587	1.347674353	0.871978877	-0.665340734	-0.889458671	-0.691931719
H	ylaE	BSU14750	0	-0.16308482	-0.184501239	-1.040414746	-1.514719764	-1.742421313	-2.060564746	-1.808348017	-1.751197831	-0.691810471	-0.618994486	-0.569823296
H	ylbA	BSU14940	0	0.743310283	1.838202353	1.855503217	1.800772243	1.313128003	1.204480132	1.346104337	1.199678935	-2.575638911	-2.133275899	-2.021809667
H	ylqB	BSU15960	0	-0.502889467	-0.387597893	-2.256772363	-1.868242567	-2.951560963	-2.981684592	-3.069647953	-3.332270012	-6.392806815	-6.063245849	-5.873492689
H	ymaE	BSU17250	0	0.905593434	1.581355514	0.322511155	-0.468207497	-1.116202106	-1.567516171	-1.770834325	-1.889305824	-2.118032218	-1.732805266	-1.988541574
H	ymzB	BSU17240	0	0.677473667	1.252910473	1.478548947	2.50823965	2.899416727	3.16314019	3.179809417	2.915716667	-2.318876828	-2.349633519	-2.685125589
H	yncM	BSU17690	0	0.12880892	1.21324411	-0.158144303	-0.431439903	-1.02276667	-1.072153824	-1.021287863	-1.209230548	-3.127485567	-2.680635938	-2.809823487
H	ynzD	BSU17920	0	0.89469517	1.622221933	0.62367243	0.537752913	-0.200532837	-0.540059891	0.515568897	0.134077817	-0.597254893	-0.786228873	-0.184079057
H	yoaW	BSU18780	0	1.231812019	2.987967908	3.788694672	3.939279305	3.722677198	3.294667327	3.361224162	3.18152751	0.16774526	-0.015940149	-0.06467373
H	yobB	BSU18820	0	0.633249998	3.504496963	2.281644423	2.301344176	2.126172116	1.315818442	1.323261149	0.833891421	-1.569307559	-1.551422615	-1.675090149
H	yocD	BSU19170	0	1.20884517	1.21133792	0.361881787	0.01520211	-0.06023395	-0.401366211	-0.137119083	-0.226048263	0.625204337	0.697883707	0.854131727
H	yokI	BSU21580	0	0.521772183	0.907295913	-0.103990953	-0.34707658	-1.101345104	-1.910175918	-1.828819763	-2.460890334	-0.42365985	-0.18696022	-0.152959043
H	yokJ	BSU21570	0	0.563174717	0.760110783	-0.15703544	-0.553116237	-1.336251303	-2.767213343	-1.568009047	-2.182974784	-0.702671067	-0.573079987	-0.484559417
H	yokK	BSU21560	0	0.161336183	0.528683393	-0.312331107	-0.78355787	-1.638083273	-2.860414129	-1.723938663	-2.277060287	-0.861393372	-0.737392072	-0.722999133
H	yokL	BSU21550	0	0.096202357	0.272787983	-0.563752783	-0.9522565	-1.806114497	-2.652791406	-1.2033197	-1.164142653	-0.686612078	-0.823963378	-0.866416353
H	yolA	BSU21540	0	-0.934083517	-1.465768273	-3.582680295	-3.64423308	-4.558424533	-4.166520526	-4.533379427	-3.935694797	-6.468949997	-5.443449068	-6.333317097
H	yolB	BSU21530	0	-0.88910149	-1.393390703	-3.480607434	-3.52749157	-4.3808355	-3.808786699	-4.05841053	-3.437406568	-6.511554708	-5.488620879	-6.417224782
H	yolC	BSU21520	0	0.842067537	2.24089455	0.813094423	0.78053978	0.40730719	0.356561608	0.263023543	0.353732995	-2.667005575	-2.535846095	-2.905846219
H	yomJ	BSU21340	0	0.103418837	0.116345293	-0.440082773	-0.308457003	-0.61322367	-0.69813222	-0.39024213	-0.778395042	-1.754590024	-1.86888928	-2.035937423
H	yoqM	BSU20580	0	-1.906442253	2.253813633	0.328915247	-0.642913627	-0.683911893	-0.508032857	-0.190364803	0.068823793	-3.869917841	-4.244749625	-4.231384756
H	yorD	BSU20420	0	0.285273233	-0.422160963	-1.86322379	-1.910713133	-3.083206937	-3.719103179	-2.766284757	-2.918256998	-3.559539528	-2.942891948	-2.8172596
H	yphE	BSU22820	0	1.222591947	1.357872613	0.98324151	0.787273607	0.430463567	-1.117807392	0.173663197	-1.969313009	0.39343643	0.359943495	0.24915068
H	yphF	BSU22810	0	1.71493742	1.641136187	1.42159281	1.148009603	1.06951351	-0.442247893	0.451341513	-1.028017908	0.343371132	0.166005977	0.253021067
H	yqaP	BSU26230	0	0.20772931	-0.038402043	-1.301084073	-1.77566586	-2.96996437	-3.442947107	-2.83071338	-3.084810593	-1.672520258	-1.233954273	-1.676975523
H	yqzG	BSU24650	0	-0.190482404	0.437201487	5.472817223	6.228164437	6.016345353	5.72374087	5.689068897	5.833845535	-0.222765056	-0.540365056	-0.178515241
H	yrpD	BSU26820	0	-1.29196208	-0.047339773	-1.130666663	-1.563479923	-2.321217097	-3.733210696	-2.904199997	-4.773332835	-4.919281162	-3.57694975	-4.851764557
H	yrzI	BSU27190	0	-0.621467907	-0.301549443	0.023785127	-0.03102491	0.943386737	2.155376909	3.23307732	2.90013445	-2.829087578	-1.863918525	-2.856602853
H	yscB	BSU28890	0	-0.694665553	-0.94491338	-2.987938785	-3.04426617	-3.380069578	-2.012048658	-3.026563878	-1.403033521	-4.143831846	-3.785801455	-3.751617967
H	yuaB	BSU31080	0	-2.79989306	-0.940354153	-1.62239628	-1.940290953	-2.79424907	-4.486367099	-4.92421425	-6.099039096	-3.920949503	-2.976878128	-3.708133333
H	yurI	BSU32540	0	0.86368575	2.035934944	1.738330544	1.516298638	1.533110161	1.792054274	0.286801301	-0.305570849	-1.223423544	-0.556282745	-0.796221438
H	yvcA	BSU34850	0	0.53024238	1.768039407	0.671561833	0.346698887	0.094574843	-1.366157993	-0.928411277	-1.26283575	0.324691942	0.556324472	0.520639097
H	yvcB	BSU34840	0	-0.773144363	0.60270954	-0.374186743	-0.607841643	-1.0363492	-2.079179889	-1.721244367	-2.569884516	-0.74050961	-0.61344455	-0.659234703
H	yvgO	BSU33410	0	-1.439976642	-0.033938723	-0.68241995	-0.772218587	-0.831726022	-0.016939032	-1.196395168	-0.966613724	-1.931410471	-1.669386865	-1.682477819
H	yvmC	BSU35070	0	-2.714224285	-1.867253033	-3.097527507	-3.646803715	-3.952279551	-4.129243038	-3.982159105	-3.808080171	-2.357329799	-2.080221063	-2.312836677
H	yvnA	BSU35050	0	0.87556555	1.685291203	1.34602032	1.785692937	1.723680793	1.345201816	1.64775613	1.354784507	-1.53954932	-1.030971997	-1.203842133
H	yvqJ	BSU33140	0	1.03630502	2.13442206	1.2515917	1.1472733	1.123839904	0.338205846	-0.641811523	-1.809974286	-2.37601239	-1.940670569	-2.123935191
H	yvrN	BSU33260	0	-0.502138413	-0.732514003	-1.88902677	-2.235494673	-2.942501365	-3.629502088	-4.28017113	-4.972434327	-2.028121313	-1.884549938	-2.3433259
H	yvrO	BSU33270	0	-0.036658427	-0.056570443	-1.311702913	-1.75500985	-2.31044814	-3.439026332	-3.918762391	-4.440872924	-1.94119439	-1.594406565	-2.157420137
H	yvrP	BSU33280	0	0.187462333	-0.085903217	-1.234531967	-1.6858627	-2.09428835	-3.692678044	-3.770027755	-4.403745599	-2.050491322	-1.448754707	-1.9573855
H	yvzA	BSU34830	0	-1.30244027	0.021731723	-0.930414743	-1.033876207	-1.481217347	-2.169634571	-2.140626453	-2.519704337	-1.227169207	-1.284056382	-1.27586047
H	ywbF	BSU38340	0	0.122421811	0.014040521	-0.385161213	-0.399643369	-0.179027632	-1.067129283	-1.662998016	-2.441623914	-0.836649379	-0.38865384	-0.684086739
H	ywcE	BSU38130	0	1.90087757	-0.583442007	2.416614253	3.159732593	2.578928253	2.999815613	2.481016977	3.026495413	-2.335147149	-1.917167409	-2.0311513
H	yweA	BSU37800	0	0.487114747	-0.79470136	-1.8322715	-2.64682924	-3.200739403	-3.006504048	-2.933031787	-3.335502818	-4.375368339	-3.598320938	-4.361791697
H	ywoF	BSU36460	0	0.019854647	1.586720323	-0.01073792	-0.315439153	-0.16054095	-0.515278397	-0.789075957	-1.085642625	-1.246460845	-1.021546345	-1.324142133
H	yxaA	BSU40040	0	0.114676022	0.275743122	-0.90866803	-1.234014003	-1.404302231	-1.735732404	-1.848956134	-1.833773018	-0.127500619	0.479651237	0.031772119
H	yxaB	BSU40030	0	-0.294616852	-0.232060409	-0.899116295	-1.100643494	-0.835553036	-0.046569062	-0.719796035	-0.890271314	-0.404204027	-0.161161833	-0.444642627
H	yxaJ	BSU39950	0	-1.066583834	-1.423923794	-2.842041762	-3.402984079	-3.623153038	-3.945472741	-3.713442753	-3.826358893	-2.656565492	-1.585543559	-2.134719024
H	yxaL	BSU39940	0	-2.549973237	-0.25129083	-3.269956013	-4.120373855	-4.750014624	-4.732153761	-4.98679554	-5.263506631	-4.078649382	-3.325643807	-4.141768155
H	yxaM	BSU39930	0	5.981332962	5.717394548	5.096407312	4.676147212	3.569990088	2.008486824	2.284429055	1.216389095	0.664970322	0.603205267	0.624683024
H	yxbA	BSU39900	0	6.398709791	6.195412641	6.062184634	5.644211711	4.731326768	3.637068071	4.041400121	3.369453531	-1.485425093	-1.378799628	-1.489903222
H	yxbB	BSU39890	0	5.806922301	5.863523418	5.732395908	5.296338041	4.419143491	3.325581618	3.792734695	3.151156813	-2.056090212	-2.1812601	-2.22873668
H	yxeD	BSU39590	0	0.064254523	0.036708054	1.722210534	4.958496407	7.15827218	6.919687237	6.845134573	7.124532528	-0.139942194	0.042639777	0.107930917
H	yxnB	BSU39910	0	6.374849813	6.242362826	6.015754276	5.632491946	4.651462456	3.55012185	3.795864743	3.181672306	-0.388767658	-0.437104461	-0.295262268
H	yxzE	BSU38790	0	-1.468656879	-2.05995279	-3.031021563	-2.822349816	-2.879797896	-1.344221316	-3.267234327	-1.377183055	-0.928305456	-1.102750159	-1.228796161
H	yydF	BSU40180	0	2.280142253	2.585913507	1.943642503	2.145346593	0.769436183	0.095955721	0.899014127	0.782937732	-4.333868031	-4.456148142	-4.410778316
H	yydG	BSU40170	0	2.88435644	2.28236716	0.327732339	0.138598633	-1.061555514	-3.277911319	-1.989708924	-1.136748576	-1.847497461	-1.823712517	-1.893930113
H	yydH	BSU40160	0	2.169497273	1.676553037	0.399722427	-0.009213877	-1.120741263	-1.395220363	-1.61736518	-1.069112145	-1.308797645	-1.20715211	-1.205344237
H	yydI	BSU40150	0	1.756466357	1.23578606	0.199330793	-0.213641077	-1.05590415	-1.686707787	-1.52038519	-1.501459013	-1.364907993	-1.318702978	-1.40615409
H	yydJ	BSU40140	0	1.93934919	1.546867347	0.13322255	-0.417266793	-1.199153287	-1.812732674	-1.54873854	-1.270201243	-1.010012858	-0.895547523	-1.195764563
I	amyE	BSU03040	0	1.087999007	1.39241784	0.544201607	0.472403527	0.038609787	-0.10023251	-0.00047435	-0.908353475	0.422548948	0.644269948	0.227487853
I	glpD	BSU09300	0	-3.213771001	-1.824656934	-2.046675956	-2.531457308	-1.911583391	-0.222201834	-1.66561121	-1.099732212	0.923719363	3.448122988	-0.11103234
I	glpF	BSU09280	0	-1.170335563	-0.999749693	-0.187055453	-0.09170756	-0.1751658	0.679792689	0.074656007	0.801952852	-0.288310718	2.019344857	-1.067532903
I	glpK	BSU09290	0	-1.726848703	-1.427165553	-0.747235937	-0.448381417	-0.528310537	0.322591116	-0.143540523	0.522310033	-0.506317662	1.553253343	-1.394095913
